id	Fu	Ag	Ex	Re	Vi
63	3.730036930411051	1.5871360422626137	0.3872276873890084	0.8372298958539567	1.5300791486782386
64	2.2740118363401276	2.3286743091598936	1.7104196593681464	0.34285655762084366	1.2678667189970265
65	0.9063480754902119	2.758547967638353	2.239130187596166	1.71656822197955	1.0424028971031642
66	0.021482450336808886	0.9583383035847777	2.0378840612052698	3.3410231995615427	2.6336852783217126
67	1.1348240908649068	0.7899864750877976	0.5734181923882244	3.1214948279442973	2.74492490411548
68	1.1324495911454753	2.214169572052336	2.8207355662118485	0.018903335726962626	2.8135290926788956
69	2.1134944831540516	1.6315449028297566	0.8066285309677294	3.7689664181203915	0.06344771212814904
70	2.538413197494564	2.0840891832170167	1.2602635816901229	2.6294286887510343	1.1270124012639713
71	0.8913952309890604	3.1601255352334268	1.1832804934787187	1.277161593552663	3.4129184833824247
72	1.2873110819928435	0.7121649966711843	2.020824902034742	1.522186359593858	2.165930577670483
73	2.0360585049132927	1.9410265546592842	2.531298176011927	2.5850293137088287	0.8398399205983564
74	2.6347159958549216	1.910022017280393	2.4175256139515486	0.3393862311294268	0.847000353350209
75	1.1426529774637542	2.4928997581021255	1.6798736221229074	2.9740575484460106	1.024945724999831
76	1.4685634343074683	2.3755912222628828	1.7061212657085478	0.8277391914352323	1.9876794252948442
77	1.1360060531137328	2.2488721458119802	2.0971455947542283	2.2491912636815865	1.8390976898681224
78	2.8997934981088416	1.4899776800663678	2.761805163126751	1.077698260297139	0.28776814367856923
79	2.280628412473332	1.661359101892043	1.6976144363408503	0.9906670625673552	0.9707722227642624
80	1.1418922064366979	0.9192356503584364	3.0343866457338424	2.677060505996425	1.4313753752035676
81	1.1251970606415016	0.7294411971315669	2.914212360404361	1.9620327409985894	1.6737760126643735
82	2.2742787669262867	2.0505236105722244	2.2180912926411236	1.5516901299591552	1.7093628912414758
83	2.2381483882428417	2.732031061804453	1.8752667668004088	0.006344954771519847	2.5885794085677714
84	1.4960787342733404	0.5414683957936769	1.021738582204145	4.313482597835599	0.5219539433325674
85	0.41313941779768143	0.2191116974358727	3.191522404086741	2.5084403610069756	3.0886092134012135
86	0.17367353504915198	1.1203040760046894	2.777221292165497	0.9616072379885969	3.213047440608643
87	1.3355233200963226	0.5428129365080475	3.112862902692833	1.294672696445532	1.331706057220625
88	0.9619063450210985	1.408069608055419	0.98717780909557	2.1753164832800658	3.805751392451095
89	1.9076412810157977	1.5692900701952626	2.180904719583604	2.17435284038159	1.2653792881676795
90	1.468013433413631	0.2544343261470655	2.8356978624650244	2.635775949602295	0.32843787273433006
91	4.104785730312542	3.0397441627648143	1.3978614866457217	0.098998037176643	0.2737183572449475
92	0.5201466712376149	2.8076658496874902	2.675915732227255	2.3773382267769696	0.027002570526010274
93	0.8782423663892194	3.2300109345610597	4.7499777377174555	0.542939443390263	0.19322460873484948
94	1.7124527251006492	1.0671644208572468	3.639280765139535	1.7153214266247558	1.6679759381639445
95	3.169708629657709	0.1872029633832436	1.024238202825797	2.067695921370273	3.1690076159031886
96	0.04530405596031101	4.690954375938957	0.6440006946123923	1.5971516521479883	0.5562058510062855
97	3.034214237105806	0.6671469116895963	0.21845272062155863	3.8210523763910254	0.469224405111044
98	1.990114631645519	1.3629448827750998	1.0093299892104173	3.9897187037594604	0.6067597925480287
99	3.251214825492235	1.550417888776695	3.0457157368577734	1.5874647785431264	0.11738458015363486
100	3.0017599967623223	1.550287046648837	2.3614469630386643	0.8829872261971229	1.1815171048380373
101	0.430307954761565	1.8424682148340077	3.0442434021841502	2.2244447819302935	1.3037067052574438
102	2.2564591152694637	1.305642016126318	2.2847864242886864	0.5493873088518014	1.9678066534690106
103	0.9419017639513234	2.292303538014043	2.96823029701428	1.1659366289111297	1.0570614772858802
104	0.07336747504607583	3.6890365025591163	0.9326985533377549	2.0434532467243365	1.838882561895299
105	2.0302848243548843	1.0116490882506224	1.5950418123525039	2.0335805457716916	0.8589091309784573
106	1.3050120925423532	1.1169616122265578	3.7367470610193587	0.9591649998987832	1.2953236104593562
107	1.5250623396947691	3.647295754889969	0.24651535256778956	1.6327157292956338	2.23183875063411
108	2.1065927228439687	0.092192866938744	2.533299202640577	1.5675176147696692	2.1519439201014876
109	1.653020861620576	0.15125581767726357	2.448658643505175	0.512057114478932	3.076900239686387
110	1.2428001320332922	2.2792582316188947	0.41400672204146577	3.142709961221715	1.2168774027181377
111	0.8705511850158703	1.328224127026948	2.880324930383407	1.5516072707025892	2.3773868991378992
112	1.3792373141997305	1.883139248839635	0.4991122355269078	1.760661227275357	2.0093185928753168
113	1.1010879633276496	1.4590087116497983	1.4338793956871936	2.681437283604969	1.7137862982855079
114	0.48461055926306285	2.629899602888892	1.8434810674706166	1.9996660530574129	0.8049241468827147
115	6.460902693416036	0.35763389076864793	0.3031494334323271	0.04174755151104048	1.7182098494518157
116	0.9026367844485353	0.65219375527751	2.9215170502287093	0.725774046311618	4.420785978051612
117	2.0529945156279688	1.6470732655868219	1.3988382598401203	1.6932065398918648	1.6214846750934238
118	1.3762644919143197	0.8458660953217103	2.9195676662454457	2.2698056664946065	0.22748183931997434
119	1.9206813264437692	1.8332353756930646	1.3561902548566134	2.0081809672260564	0.5703897118611362
120	1.3398406049840075	2.4409122744674963	1.1605900889631595	0.7586858692560318	2.1212231253715754
121	5.932602417095851	1.2237179664359101	1.172797465289305	0.697571705744844	0.20297295259621828
122	0.03251592232665571	2.096521188496147	3.725037785540669	0.20399632172779103	3.512526771649314
123	3.255711662232483	0.5251556409057425	0.4449780453369611	2.4042411724287467	2.8520351811706677
124	2.6024687431025284	1.8720284124233832	2.4875219586885424	0.18392865005990236	2.193319150747104
125	2.359373428069718	2.265726795476442	0.7374620969338743	1.4422545432466796	2.597498980542191
126	0.716629398783288	2.6462918769317323	2.0622803421635547	2.365598913356344	2.0585980557985626
127	2.029939015331921	3.0498152627017188	0.8714702295452897	1.616673127332735	0.6262820723338389
128	1.9544049071662744	5.3008173002576475	0.2568736129370321	0.14391926836816024	2.0162858087783877
129	2.9972895235702293	1.6523985750294188	1.5564316330793584	0.851992894578106	1.059104953391161
130	2.7511166106140577	2.285482847014354	1.6544720230995789	0.10567020638137888	2.9221889915423316
131	0.4153924994840111	2.6200179877234677	2.625788774730448	1.3537870780114942	0.5917986275012844
132	1.7090579848127487	2.2241606470023996	1.0577367259322485	2.457496163607087	1.4778874369710506
133	1.7876507599366238	1.4377208542521434	2.5975712612467037	2.1477050665495163	1.7865906729815082
134	2.643316836134213	1.8232042481032489	2.990286474470811	0.9822259080822142	0.23896764915360474
135	2.4310882367112168	0.619141259622469	2.221978600845266	1.362314224063537	1.8804584198373266
136	1.8245461679331638	0.7426796278265023	0.3270225541537274	2.7977487565590997	3.600142914212814
137	0.10190981313779157	2.9252464254517787	0.7018930573243143	2.77110478172556	1.33746746636689
138	1.767221020104716	0.5730817656099785	1.750374991695654	1.769896336388163	1.8688314498626402
139	1.9162585889670884	0.6189280959403594	3.3362622278907534	0.8169515935952663	1.2800123736612892
140	1.9573885156387552	1.4615205909552151	1.6116686060291632	1.4296747799326373	1.919809615018902
141	2.5517375675783387	2.813924020857008	2.2529859389030373	0.889938487313987	0.7383152747407149
142	2.1390851699290345	2.9031602833195014	1.9823381438071261	0.18264441260559502	1.886990947004536
143	1.8857736416617106	1.7804629087044341	1.523185565994715	1.4344482655645328	1.1046289383922783
144	2.3534546267814775	1.0788187265292681	2.631488885445623	1.9950907810412775	1.675646838565153
145	1.6542098596904278	0.06503203337913378	2.3441713517668523	2.306291608013802	3.285050209857568
146	1.4573827741915546	1.2445975660251574	1.0895123261752921	3.783987149467876	2.149769429349398
147	2.055411524045504	2.4882412130256713	1.6089314603713756	1.644317101305788	0.774692172421456
148	1.9893652930318368	0.72990753000787	1.6660791285066567	1.7494653827281699	1.6579567891818745
149	0.13758623815598936	2.2488336158055007	1.9566950707468924	2.1456912884850254	2.175071984102952
150	2.418783024362716	2.8741036910037567	0.033885586350915216	1.913317902336668	2.697642018557146
151	0.6430433493989586	1.2673225547267986	2.5648193581920884	1.4243063067192736	2.0640138727819615
152	0.4231959111603661	2.2741422071793234	3.2617989647035865	0.3565144632695556	2.916430539235773
153	1.8409131678441129	1.0364085806900256	3.479800934938207	1.5356809145541128	1.9324232149753713
154	2.3006327266774664	2.3372711496904066	2.366022339552876	0.1804655258017646	1.032007677437704
155	0.39685848810203406	4.261050389817874	1.9710635861745454	1.9354139972273083	0.31142419379737246
156	2.5095125369097673	0.9948932643949574	1.1933031025960206	1.4909460911793926	2.8811060282719576
157	1.1521717271578988	3.3948001780991253	2.192266617466799	1.4311527161707769	1.5433890681345934
158	0.7200380157346503	1.843655042524312	1.5809448386550433	3.1126612025187645	2.1903914967589877
159	2.2342395745261214	2.352453421733	0.714266535062671	4.332505555572423	0.08912639352764345
160	0.7079290005954815	2.2743310385401867	2.6988564074643278	2.350790406341125	0.906738043870811
161	1.7264757535952315	0.19878652895415597	3.4816550869723915	2.5858739245077254	0.21913115509354494
162	3.3698913304185636	0.6490741037443727	0.7838330860642405	3.209926937538557	0.8538880378410185
163	0.03123294253735932	1.8107700535590951	1.0593549402806837	2.6611019741900157	1.9885901773351478
164	0.6388946022408707	3.455329878024378	0.6737261920008943	2.0680844002162178	2.3704602105585337
165	2.466997541841289	1.8628321564447914	1.649950526751198	1.3370267397637379	1.8991093460513504
166	0.31258938454408747	2.9451168629540083	2.908834968308479	1.1815804278437683	1.1960582397652986
167	0.7777232301662416	2.8880606413698557	2.386981265609153	2.539824508558547	0.36507610977830524
168	0.323667121371219	2.160476133625845	1.2585196530949567	1.8213297969753635	2.1570426571870382
169	3.0909724333451627	3.1490034346345266	1.12180349416133	1.9532633407127686	0.25841694171001667
170	2.1180038519650415	2.787646130038026	2.323121644042717	0.02644963118793218	0.26283815604371413
171	0.6598043488103013	1.5191635136391948	1.8454579729245109	1.7652300970910875	1.7426355097703892
172	2.156025876531735	0.7828079980863977	2.8516213010935973	1.1167540398678375	1.6913356538616746
173	2.4763030925325342	0.08387024721182736	0.1385855050899137	1.955902919597647	3.4479807829192985
174	2.3693110264850774	2.418503656230421	1.4914628277582436	1.492475077423084	0.30515570709857687
175	1.8065749348732674	2.08600571084481	0.48615359448697365	1.9378320409120653	2.212582862790861
176	2.1662900746738067	1.3542220360129742	0.12852189189791438	2.2348613714978893	2.1094725499347042
177	2.061832637962119	0.7169563240335547	2.4258470232718716	1.3460735237837897	1.9157099180579495
178	0.599364232310155	1.1386110568231123	1.8928776017372073	0.8697400118034597	4.499218814621927
179	2.267246016623267	1.5158784199930326	1.4327259508214105	2.234621709024083	0.6305529786259232
180	2.0682303919154457	4.557535813618097	1.574915869164525	0.5806474979118427	0.713592035073261
181	2.6733569598471476	0.23184673020455301	2.0508434973467247	2.4192275026633188	1.9044818313907457
182	1.0868952339839493	1.572692974923127	2.9970552002292448	0.40822846170000415	1.7378520045628787
183	2.1362316812973594	1.898275543729492	0.3121510649057674	2.6332298259205302	1.7962800553875438
184	3.7693377916075095	2.157872053899272	0.3154265437582765	2.28402343603825	1.058543970759851
185	1.538853145435778	2.2284975419741406	1.5988005953339184	0.49237562495189535	2.364007775388127
186	1.9267867558550669	2.986023631298155	0.09570936290399266	0.918583766980111	2.0072162502602513
187	0.8906813730102933	1.6634884318519636	1.7767375992885392	4.050289393332844	0.28775076772460845
188	0.1426743856649885	5.082899558608681	0.24062941973792876	2.933984850749203	1.1434561861510932
189	1.9357885276570175	1.3761248675357072	0.4648299703013383	1.5117927019775843	2.331855469362544
190	1.6883073407771665	1.8261999329707002	0.47595600473805877	2.492577630054464	1.2449918467977386
191	0.3202531384742989	1.8792631283672028	2.2095669350689695	1.3103133088958332	2.607479294701697
192	2.353564110947318	2.0404421503565247	0.7748412023061175	2.154452765551536	2.0251467742937455
193	0.5968763402415944	1.8852794216268254	1.6847521159867935	1.6291342279908434	1.7675974480420091
194	1.5898201383056898	2.2468989019039856	1.6958672003978923	1.232220367784506	1.6186436573621303
195	1.8112993814089446	0.6060414564043884	0.41973119762424893	4.485054412357863	1.7133751943376263
196	1.0853876740265778	1.7210645932024626	0.9945333246733113	1.9272350833090672	1.887030955748182
197	1.6282088015752247	2.3209222480668164	1.4352609140788029	2.714407883053311	0.3219676107562051
198	3.3890342677924314	1.1068994364086715	4.235180236601066	0.2625086031538282	0.005278905167800412
199	2.869767706375791	1.054365892311399	2.6636343845801806	2.189474323949045	0.957034768155306
200	0.417114928433664	2.7042086354655455	2.0627535997600357	2.280722942974086	0.07979984813721192
201	3.783656957975018	0.1782645899029188	1.1483067552407342	1.5144344722717622	3.333655449120943
202	0.8882649239891125	2.196562719719831	1.3647296366477926	2.0800281343369487	2.857341634585729
203	0.5631581307353943	4.0650684827868675	1.8858829250769793	1.3957243488067832	0.7766945439105117
204	2.6933513328973757	0.0836482043574315	3.0934843840012003	1.082666368220928	2.8461477079021105
205	1.4542826064920602	2.52214536495599	2.655268906285745	1.276908206800175	1.361795026607663
206	0.41540786016050296	0.22064330900887819	2.7630058830213446	2.0053282889694204	3.752884633749982
207	2.3687400739284015	2.7014473317825813	0.9857201912294864	1.1481875611608339	2.471160296880787
208	0.19880345242290132	3.7080274589300317	3.7382325930986373	0.803062427842266	1.4210472323308936
209	2.8760586628311433	0.7867953537141552	2.8143014884947415	0.7830740856465755	2.0491416582752677
210	3.1570733657622396	2.8954754260065947	0.19318674805496566	0.013662915766631617	3.3680537856276276
211	2.035220474948506	1.7013853032534723	0.4845168843802029	2.781380521382309	2.3462271844433484
212	0.8388089997978933	1.4480596665701801	2.429328471396265	1.3074477598093222	2.4387618631321235
213	0.6478064821636228	1.9665759061968566	0.6653954349143415	3.450596989217542	2.363856825935561
214	2.9674701855050976	0.0012253984803026977	1.6325588101396404	0.4757336085056388	2.5203735887762813
215	1.9301117185139371	2.308456684077562	0.1567193301171019	0.5619868459770035	2.701574673700985
216	2.3253326037628734	0.4454583888109801	2.5583597540581	1.1418136281884361	1.942935820672797
217	2.250589684037153	0.07677936716430672	2.679188832886053	0.879586958499411	3.882658865485778
218	2.371456375875387	2.1793201309195633	1.5726317586499168	0.7087249296426986	1.2864976204761844
219	1.3313355141169094	2.8695277525571603	2.2413829608479485	2.0344426624879492	0.8984788423579518
220	1.534840103335883	2.208251170154312	0.34708821428335773	2.0934211486806937	1.9223742977743283
221	1.7980707547479495	1.447785432653921	0.4195073288241847	0.6003229170331768	3.360176187038116
222	1.8691018782101687	1.9073440250307467	1.8423391512533231	2.173840358067306	0.550074965059422
223	2.0232504268299176	2.757913751608073	2.638985540460779	0.3926087979878007	0.41576455641051513
224	2.494847302618952	2.3013582826366275	0.3377935445934629	1.7212575032903437	1.3222007600867214
225	0.8791975659817046	3.461523134319169	0.2815463362022717	2.479749628022619	2.4204262720340504
226	0.8675734299279287	0.9707488483476506	1.790481821256894	2.926773187949313	2.8781110848117777
227	2.1834302697807075	0.09622679005672084	1.4643633809063492	2.3926238722050295	1.4578391706951135
228	0.48517008973068587	2.9302383058466113	2.9392567276725736	2.62229612534747	0.9824478142824621
229	2.5179209617502303	0.3796512725339185	3.2944513471831076	1.4732540322897576	1.9743782692698704
230	0.7240345152119049	0.6761550517497401	2.7919631000115195	2.62368958425904	1.019002460248823
231	2.530243978381867	2.0198768632818194	1.4524576958086537	1.792790276256205	0.14734435672880752
232	2.039295014480255	1.8938267103227002	1.35645671578319	1.739147272595586	0.7763929618106129
233	1.2617291112018252	2.3869779485368587	2.171298233688978	1.3277473227275278	1.7102980517249167
234	1.7448489243591239	2.5998836238440712	0.5056226615683623	1.9035948854839138	0.8442690731998576
235	0.9926508972991834	2.2652546504221136	1.8704918317652106	2.3338287637954997	1.8939835630858528
236	0.34831169487789676	2.7217886177308834	2.6262873448257236	3.18120067485655	0.5589563160535695
237	2.023315716010478	1.9045034902825286	0.8729135018292583	2.4642920681943314	1.3442333308347099
238	1.4158335210693573	1.4472158981136884	1.4163632843714182	1.6359816917802903	1.6247422670702671
239	1.954630602927664	0.33263562676563374	1.0293393432329117	2.6175022413574953	1.9304333699304588
240	0.32254669001035874	1.9905270454327768	2.860482290125711	1.6963567697934818	1.0446077577570752
241	0.3744587760374078	1.5659920929883897	0.9142088556369823	2.59075962557815	3.1256176585732853
242	0.849464165918887	1.1009093616418713	2.2293098371510633	1.650499519949538	2.3649891678244632
243	2.778291346148999	0.5332990261645919	0.9137375349860319	3.8125034022747593	0.7549642803317046
244	2.871351922614008	2.2174196519201663	2.3314504921955344	1.2868264512407304	0.8268673345576258
245	1.7120721089080824	0.9214089720711948	2.708159121488949	0.1996344934456296	1.9767889133277665
246	2.066801783865118	0.2069906638923138	2.6997884335714666	3.3399191498655285	1.0543001079642358
247	0.06536165591286551	2.0673844216983612	2.1190857252089863	2.1371330362058987	2.106722404633148
248	1.42087846179986	1.5105615286784622	0.11608084638547556	2.035353952648478	3.703158843729726
249	1.691981327449101	0.77095886581444	1.3575314787723445	1.8388216179595223	1.9504387131418008
250	2.9998950184972517	2.412966266383096	1.7050952211214134	1.113583582767976	0.7784184789790662
251	1.9109327023281044	0.02371713444184	2.701556900869331	3.6630366368864213	0.8522886301463908
252	2.9938185725686615	0.7216574998247605	0.4865829831281233	2.0094071991572493	1.532556423993231
253	1.977312022986965	0.3727407552300184	2.418551705927566	2.3683935911630303	1.7448534393945727
254	2.1688675641721975	2.7355665712285435	0.35938316218060107	0.06030472303119516	4.674765201496139
255	3.0540415687414995	1.036313390385836	2.461027966713596	1.3631687641595334	0.9549729270707062
256	2.6371420997417023	2.0520416126917342	2.7306775033884647	1.1469971779753425	0.45389424018842583
257	1.5693182824494156	0.68168431700311	1.8733187100014048	1.8491801027946337	1.6012550192755688
258	4.920694827205719	2.182741652371023	1.1387312891128578	1.528531468956389	0.15241689066668415
259	0.9127693711512775	1.5800420495193368	1.9315774728638406	1.6534035399452962	2.871401234924559
260	2.536641554490837	2.3848303642065956	1.652479657890672	0.3450725272924511	1.3933739635853153
261	2.5640800194996323	0.29832520119259737	3.555545986839032	1.2326468244721258	2.180962634570979
262	3.1001755272149425	1.8019440369747293	1.4659957859622248	2.3959417521918356	0.8045723051245124
263	2.247823530541341	1.378703576825766	1.1491389930980893	2.209493071729598	1.5395345062728085
264	1.2688806162180988	2.178735501502469	1.531784714868062	1.8125480298106404	1.7951125137153154
265	0.2801213325121686	2.3318530143256084	1.7652220807824286	2.251657859852056	1.3417668055309986
266	2.198829959232853	0.49717587499723204	1.904576476804533	1.1809080634724245	1.8912018463805185
267	2.8379039179170933	1.7220957780710753	1.1075803948323	0.5949777843905627	3.4955217849197493
268	0.43262287722748033	2.322954236048377	2.25375889334975	1.9609515362420245	1.5128419040943295
269	1.9688759432809542	1.3234499415668681	0.701805657315939	1.6710781698251693	2.173691493183889
270	2.1124893458851806	0.5818121131900054	2.166360404919084	3.677563169229343	0.7617384124639115
271	1.3872067561897599	0.356339451052822	2.7898676680678105	1.421982048478472	2.882447675513688
272	1.8363816277875495	1.5479807875950935	0.6572620461483916	1.896395748028522	1.6859642106639694
273	1.1027219611764534	0.09755823122634598	0.8660166987055721	4.7828921847621615	1.3784097824952648
274	1.2726480310252373	2.2360169327820993	3.121275274915817	1.4597022307398764	0.7349259575397625
275	2.249464138204465	1.4608576291339277	1.377759407407037	1.950879512143186	0.9307663854891631
276	3.243147449752276	0.6128146392826208	1.2553380075630103	3.3403023559271063	0.4691236712543125
277	2.405893295874119	2.294304436666283	0.6343851408477912	0.6745169955661862	2.073761654283307
278	2.203658913358518	0.9053751535314556	2.614426264831075	2.0894225316331494	1.6892106698139628
279	2.161801366849555	0.8948202882630215	0.8046803677071591	1.7714790403393657	1.8688174464761986
280	2.95754976362581	2.9470938461155045	1.1689837533132539	2.3228625713174513	0.5922458310182193
281	0.7867888857790587	2.6419709223246333	2.711702483336638	1.7719496488113404	1.4111553457993924
282	1.849744842214262	1.038226812210178	2.402116259266694	1.4216334439154708	1.0248235829259842
283	1.0514128494674633	2.4647548422101977	0.9321137165102746	1.8416097699705505	2.2619310698065336
284	0.7626110126847074	2.1078539267173744	2.9065453795743617	1.7501812550658338	1.8250975138756433
285	2.1992590889334833	0.7283878636795487	3.164110658271599	2.9167093042251593	0.7243944076525914
286	4.183958850769484	0.2728545488504795	2.5516204096112736	0.3179568300458308	0.7537634889312751
287	1.925224248734711	1.5478125552669255	0.45803032646768116	2.8263761630456767	1.4894076449304132
288	2.841712130213387	1.1570992445452175	1.826065722950077	0.7808346838851316	2.8792683780379504
289	0.7761883980129164	1.0389425525754399	2.8670171515487803	2.1409840395945947	1.021219007278407
290	1.7299983309598248	1.8691554599367193	1.0218942490425418	1.9641783479331716	1.025907576146736
291	4.54527221274879	0.5011897954619653	2.291854305891739	1.2158764789886585	1.0107353753573547
292	0.6575543709788355	0.9136331250957878	3.532469894162563	1.7470757222522888	1.1879381312389756
293	2.517340013053794	1.1037760526737588	2.4634689879596725	2.02153144987882	1.6245043858623345
294	1.096246638008064	2.194285217769153	1.2442467233865493	1.2926633904547624	2.102423856703891
295	2.0369610032359473	0.16001392483873614	2.261559225078408	1.3854974098677315	3.2074067317566604
296	2.011347695166425	2.4214078349907227	1.6450406731606455	0.8663993851614088	2.7641827848865606
297	2.6400830306963305	3.2204995898633473	1.9430354742693636	0.20489830611071577	1.6664810247202337
298	3.171630571562743	2.825241568015021	1.2739901863861993	0.06429879747949939	1.1005264865581117
299	1.2870764800712615	1.1502633160838167	0.6761823027198844	2.1451925962989606	2.251115261021427
300	1.6519612385725593	1.3428737850104593	2.5941961200455053	1.1362805925248163	1.4441212578138136
301	0.8766665874042804	3.216190401813613	0.7250355030494422	3.283537606206562	1.5191341145972803
302	1.672033844074699	2.1707078033353366	0.42540485526717764	1.4318623496758764	2.2339750827487346
303	3.230277302252604	1.26706440777056	0.822124403508647	2.535423236300774	0.9758821169971494
304	2.0384461927751416	2.003190433646587	2.787074546523174	1.5773104910080469	0.2966290755704979
305	1.2277470977384681	3.9023401180146564	4.357112978716386	0.2645781871923103	0.1478000806752199
